Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","392","Japon","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","116693.276","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","400","Jordanie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10215.381","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","400","Jordanie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","5312.425","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","400","Jordanie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","4902.957","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","400","Jordanie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","897.788","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","400","Jordanie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","8804.565","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","398","Kazakhstan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","18314.814","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","398","Kazakhstan","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","8777.496","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","398","Kazakhstan","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","9537.317","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","398","Kazakhstan","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","7766.771","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","398","Kazakhstan","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","10437.728","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","404","Kenya","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","48948.137","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","404","Kenya","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","24296.132","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","404","Kenya","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","24652.004","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","404","Kenya","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","36498.515","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","404","Kenya","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","13201.347","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","417","Kirghizistan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6121.261","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","417","Kirghizistan","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","3003.724","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","417","Kirghizistan","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","3117.536","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","417","Kirghizistan","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","3860.7","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","417","Kirghizistan","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","2184.417","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","296","Kiribati","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","120.362","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","296","Kiribati","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","58.544","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","296","Kiribati","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","61.819","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","296","Kiribati","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","54.402","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","296","Kiribati","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","61.996","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","414","Koweït","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4124.904","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","414","Koweït","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2507.954","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","414","Koweït","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1616.95","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","414","Koweït","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","414","Koweït","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","4136.528","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2170.617","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","1069.963","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1100.655","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","1614.034","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","619.305","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1954.862","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","898.894","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1055.969","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","622.436","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","1327.234","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6109.252","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","3003.848","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","3105.403","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","703.805","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","5378.552","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","430","Libéria","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4796.631","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","430","Libéria","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2383.292","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","430","Libéria","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2413.339","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","430","Libéria","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2332.953","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","430","Libéria","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","2398.953","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","434","Libye","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6378.261","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","434","Libye","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","3234.556","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","434","Libye","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","3143.706","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","434","Libye","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","1286.565","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","434","Libye","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","5088.051","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","37.889","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","18.816","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","19.073","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","32.493","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","5.429","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2904.45","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","1350.949","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1553.501","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","938.898","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","1951.399","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","596.283","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","299.592","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","296.69","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","54.103","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","529.352","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2111.979","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","1053.843","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1058.136","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","880.172","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","1202.988","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","26169.542","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","13124.892","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","13044.649","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","16231.87","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","9339.025","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","31975.806","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","16391.213","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","15584.594","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","7764.814","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","23859.45","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","17881.167","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","8683.181","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","9197.987","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","15509.514","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3112.59","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","472.442","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","272.628","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","199.814","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","264.503","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","171.827","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","19311.355","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","9754.475","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","9556.879","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","10833.712","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","7708.268","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","479.497","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","244.709","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","234.787","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","23.498","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","407.337","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","35528.115","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","17881.446","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","17646.668","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","13613.878","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","22125.702","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","377.452","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","174.278","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","203.174","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","42.271","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","342.625","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1294.741","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","640.47","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","654.271","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","748.44","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","516.698","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4160.015","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2033.282","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2126.733","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2085.278","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","2334.906","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","271.565","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","129.608","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","141.957","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","135.644","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","117.401","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","122839.258","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","60126.616","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","62712.641","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","26004.525","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","103158.751","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","110.43","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","55.63","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","54.8","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","81.683","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","23.861","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","37.044","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","18.159","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","18.886","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","38.695","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","3096.03","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","1538.598","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1557.431","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","973.037","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","2102.61","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","632.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","308.428","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","324.01","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","210.847","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","418.113","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4.699","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2.446","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2.253","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","4.709","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","0.468","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","28569.441","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","14002.439","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","14567.003","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","19149.788","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","10519.046","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","52288.341","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","26063.229","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","26225.112","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","37187.526","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","16183.083","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2364.534","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","1142.262","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1222.272","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","1292.108","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","1241.686","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","11.682","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","5.953","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","5.729","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","11.359","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","28183.426","X","Ciffre de sources internationales",""
